date,flight_id,callsign,icao24,operation,runway,event_time,event_time_utc,event_lat,event_lon,event_geoaltitude_m,threshold_lat,threshold_lon,threshold_distance_m,comparison_time,comparison_time_utc,comparison_geoaltitude_m,altitude_delta_m,distance_delta_m
2026-04-01,AAL2645M1a40027,AAL2645M1,a40027,departure,18R,1775055839,2026-04-01T15:03:59Z,32.90908037605932,-97.05081239038584,152.40000000000003,32.915813194444446,-97.05464552777778,829.769672490383,1775057819,2026-04-01T15:36:59Z,11361.420000000002,11209.020000000002,363952.9077862681
2026-04-01,FFT3971M1a8e3b3,FFT3971M1,a8e3b3,departure,31L,1775055839,2026-04-01T15:03:59Z,32.86229537705243,-97.05036396882969,708.6600000000001,32.89026988888889,-97.0632764722222,3336.1747268709905,1775057699,2026-04-01T15:34:59Z,10774.68,10066.02,349285.5007355239
2026-04-01,FFT1342M1a3aca6,FFT1342M1,a3aca6,departure,18R,1775055899,2026-04-01T15:04:59Z,32.877410888671875,-97.0295471191406,449.58,32.915813194444446,-97.05464552777778,4870.855036080281,1775057879,2026-04-01T15:37:59Z,11018.52,10568.94,366739.0815620889
2026-04-01,AAL2110M1a09cad,AAL2110M1,a09cad,arrival,17L,1775055959,2026-04-01T15:05:59Z,32.93659274860964,-97.02564473054844,297.18,32.89832038888889,-97.00977861111112,4506.024194656262,1775053679,2026-04-01T14:27:59Z,11696.7,-11399.52,-355358.2486637622
2026-04-01,AAL3032M1aa35e1,AAL3032M1,aa35e1,departure,18R,1775055959,2026-04-01T15:05:59Z,32.87278747558594,-97.04998168945308,678.1800000000001,32.915813194444446,-97.05464552777778,4804.017650079336,1775058059,2026-04-01T15:40:59Z,8862.06,8183.879999999999,376516.7048494154
2026-04-01,SKW6354M2aa01de,SKW6354M2,aa01de,arrival,17L,1775055959,2026-04-01T15:05:59Z,32.921173095703125,-97.05465087890622,213.36,32.89832038888889,-97.00977861111112,4899.3803356206745,1775053799,2026-04-01T14:29:59Z,7124.700000000001,-6911.340000000001,-368529.2992616333
2026-04-01,AAL1034M1ab8c37,AAL1034M1,ab8c37,arrival,18R,1775056019,2026-04-01T15:06:59Z,32.95747375488281,-97.05437622070308,419.1,32.915813194444446,-97.05464552777778,4632.511137354095,1775053439,2026-04-01T14:23:59Z,11102.34,-10683.24,-388913.1966081609
2026-04-01,DAL2746M1a39e6b,DAL2746M1,a39e6b,arrival,18R,1775056079,2026-04-01T15:07:59Z,32.93586730957031,-97.02586669921874,297.18,32.915813194444446,-97.05464552777778,3491.043766811578,1775053799,2026-04-01T14:29:59Z,11003.28,-10706.1,-397544.8565390789
2026-04-01,ENY3831M1a1d873,ENY3831M1,a1d873,departure,17L,1775056199,2026-04-01T15:09:59Z,32.86788164559057,-97.02956841916456,754.38,32.89832038888889,-97.00977861111112,3856.2539820015236,1775058059,2026-04-01T15:40:59Z,8542.02,7787.64,346661.0211259868
2026-04-01,SKW6285M1a9bb70,SKW6285M1,a9bb70,arrival,18R,1775056199,2026-04-01T15:09:59Z,32.9296875,-97.05459594726562,274.32,32.915813194444446,-97.05464552777778,1542.7593292524484,1775053859,2026-04-01T14:30:59Z,11635.74,-11361.42,-414100.42968812876
2026-04-01,AAL316M1ac82f8,AAL316M1,ac82f8,arrival,17L,1775056259,2026-04-01T15:10:59Z,32.91559768935381,-97.02592499402108,167.64,32.89832038888889,-97.00977861111112,2441.896531653353,1775053379,2026-04-01T14:22:59Z,11369.04,-11201.400000000001,-446126.0285639806
2026-04-01,ENY3775M1a21c4c,ENY3775M1,a21c4c,departure,17L,1775056259,2026-04-01T15:10:59Z,32.891876220703125,-97.03009643554684,312.42,32.89832038888889,-97.00977861111112,2027.8293213389732,1775058059,2026-04-01T15:40:59Z,9570.72,9258.3,359285.88917895843
2026-04-01,AAL2425M1a733e6,AAL2425M1,a733e6,arrival,17L,1775056319,2026-04-01T15:11:59Z,32.90574645996094,-97.05470581054686,160.02,32.89832038888889,-97.00977861111112,4274.881730308284,1775054039,2026-04-01T14:33:59Z,11041.38,-10881.359999999999,-385387.13572960196
2026-04-01,UPS2347M1a5955b,UPS2347M1,a5955b,arrival,18R,1775056319,2026-04-01T15:11:59Z,32.94925495729608,-97.02564473054844,365.76,32.915813194444446,-97.05464552777778,4599.252538953143,1775053559,2026-04-01T14:25:59Z,11955.78,-11590.02,-386010.8591384692
2026-04-01,AAL115M1ab236a,AAL115M1,ab236a,departure,17L,1775056379,2026-04-01T15:12:59Z,32.89139052568856,-97.0509805484694,205.74,32.89832038888889,-97.00977861111112,3923.313194049179,1775058239,2026-04-01T15:43:59Z,9494.52,9288.78,368490.9586479185
2026-04-01,UAE221M1896173,UAE221M1,896173,arrival,17L,1775056439,2026-04-01T15:13:59Z,32.91303731627384,-97.05468002630738,167.64,32.89832038888889,-97.00977861111112,4499.899037382819,1775054039,2026-04-01T14:33:59Z,11925.3,-11757.66,-381366.6413862748
2026-04-01,AAL1887M1ab44a7,AAL1887M1,ab44a7,departure,18R,1775056499,2026-04-01T15:14:59Z,32.90776062011719,-97.029931640625,152.40000000000003,32.915813194444446,-97.05464552777778,2474.688150496783,1775058419,2026-04-01T15:46:59Z,12260.58,12108.18,377767.6659521303
2026-04-01,AAL2083M1a353c8,AAL2083M1,a353c8,departure,18R,1775056499,2026-04-01T15:14:59Z,32.88386535644531,-97.05069580078124,327.66,32.915813194444446,-97.05464552777778,3571.5250197675355,1775058359,2026-04-01T15:45:59Z,9486.9,9159.24,354771.00735028065
2026-04-01,VOI7908M10d0c9b,VOI7908M1,0d0c9b,arrival,17L,1775056499,2026-04-01T15:14:59Z,32.9158304505429,-97.02598104671556,167.64,32.89832038888889,-97.00977861111112,2465.5163104085673,1775053739,2026-04-01T14:28:59Z,12329.16,-12161.52,-395414.2143653724
2026-04-01,AAL3158M1ad2736,AAL3158M1,ad2736,departure,18R,1775056559,2026-04-01T15:15:59Z,32.885833740234375,-97.05069580078124,304.8,32.915813194444446,-97.05464552777778,3353.8961553972326,1775058899,2026-04-01T15:54:59Z,,,304134.7336396178
2026-04-01,AAL847M1aa234a,AAL847M1,aa234a,departure,17L,1775056559,2026-04-01T15:15:59Z,32.90377342094809,-97.02996078802612,144.78000000000003,32.89832038888889,-97.00977861111112,1979.3755160398757,1775058359,2026-04-01T15:45:59Z,11033.76,10888.98,358331.307456931
2026-04-01,AAL1603M1ab1d28,AAL1603M1,ab1d28,arrival,17L,1775056619,2026-04-01T15:16:59Z,32.91783219676907,-97.02598104671556,175.26,32.89832038888889,-97.00977861111112,2644.809662036811,1775054279,2026-04-01T14:37:59Z,9471.66,-9296.4,-383679.8879637931
2026-04-01,ENY3928M1a2f092,ENY3928M1,a2f092,departure,17L,1775056619,2026-04-01T15:16:59Z,32.899200439453125,-97.05080566406252,160.02,32.89832038888889,-97.00977861111112,3831.649326914432,1775058599,2026-04-01T15:49:59Z,8884.92,8724.9,369388.8449839775
2026-04-01,ENY3614M1a19aaa,ENY3614M1,a19aaa,departure,18R,1775056679,2026-04-01T15:17:59Z,32.90789794921875,-97.02993164062497,152.4,32.915813194444446,-97.05464552777778,2469.202330928818,1775058719,2026-04-01T15:51:59Z,9471.66,9319.26,352312.9650354785
2026-04-01,ENY4174M1a3900e,ENY4174M1,a3900e,arrival,18R,1775056679,2026-04-01T15:17:59Z,32.92863464355469,-97.05459594726562,243.84000000000003,32.915813194444446,-97.05464552777778,1425.6876040881984,1775054159,2026-04-01T14:35:59Z,11010.9,-10767.06,-431403.9315880852
2026-04-01,AAL1097M1a99077,AAL1097M1,a99077,departure,18R,1775056799,2026-04-01T15:19:59Z,32.88585080938824,-97.05036396882969,426.72,32.915813194444446,-97.05464552777778,3355.559004005591,1775058539,2026-04-01T15:48:59Z,11414.76,10988.04,378064.46927972155
2026-04-01,AAL2027M1ab3214,AAL2027M1,ab3214,arrival,17C,1775056799,2026-04-01T15:19:59Z,32.92716979980469,-97.05459594726562,236.22,32.915706694444445,-97.02597491666668,2959.9618045774096,1775054279,2026-04-01T14:37:59Z,11727.18,-11490.960000000001,-381274.8955108191
2026-04-01,AAL2473M1ad5623,AAL2473M1,ad5623,departure,36L,1775056799,2026-04-01T15:19:59Z,32.840789794921875,-97.057177734375,784.86,32.878985916666664,-97.05483341666668,4252.855730908819,1775058899,2026-04-01T15:54:59Z,9471.66,8686.8,406372.75587679195
2026-04-01,ENY3952M1a313bf,ENY3952M1,a313bf,departure,17R,1775056799,2026-04-01T15:19:59Z,32.87223815917969,-97.02982177734371,723.9000000000001,32.91572211111111,-97.0298835,4835.198279539204,1775059019,2026-04-01T15:56:59Z,6941.820000000001,6217.92,434007.90511806053
2026-04-01,AAL2630M1adb014,AAL2630M1,adb014,departure,17L,1775056859,2026-04-01T15:20:59Z,32.886016845703125,-97.05075073242188,160.02,32.89832038888889,-97.00977861111112,4062.82540890732,1775058779,2026-04-01T15:52:59Z,10736.58,10576.56,365575.3224340872
2026-04-01,AAL2876M1ad63a1,AAL2876M1,ad63a1,departure,18R,1775056859,2026-04-01T15:20:59Z,32.877517958818856,-97.02996078802612,396.24,32.915813194444446,-97.05464552777778,4841.918027146472,1775059019,2026-04-01T15:56:59Z,11612.88,11216.64,419566.31504284573
2026-04-01,DAL760M1a3fffc,DAL760M1,a3fffc,arrival,17L,1775056859,2026-04-01T15:20:59Z,32.915551137116,-97.02598104671556,167.64,32.89832038888889,-97.00977861111112,2441.0653152975588,1775054579,2026-04-01T14:42:59Z,11346.18,-11178.54,-388384.2148980586
2026-04-01,AAL1217M1ac31a1,AAL1217M1,ac31a1,arrival,18R,1775056919,2026-04-01T15:21:59Z,32.943622136520126,-97.02586894132652,342.90000000000003,32.915813194444446,-97.05464552777778,4095.715833294974,1775054399,2026-04-01T14:39:59Z,9982.2,-9639.300000000001,-354330.1422729658
2026-04-01,ENY3822M1a2766f,ENY3822M1,a2766f,departure,17L,1775056919,2026-04-01T15:21:59Z,32.87919383938029,-97.05042002152425,571.5,32.89832038888889,-97.00977861111112,4350.155983686359,1775058839,2026-04-01T15:53:59Z,10774.68,10203.18,355902.2897833105
2026-04-01,JIA5483M1a6bf4e,JIA5483M1,a6bf4e,departure,18R,1775056919,2026-04-01T15:21:59Z,32.88697814941406,-97.0301513671875,388.62,32.915813194444446,-97.05464552777778,3938.244158203868,1775058839,2026-04-01T15:53:59Z,8732.52,8343.9,343502.18336824054
2026-04-01,UAL2160M1a3efa2,UAL2160M1,a3efa2,arrival,18R,1775056919,2026-04-01T15:21:59Z,32.922301211599574,-97.05462397361288,213.36,32.915813194444446,-97.05464552777778,721.4373969569215,1775054519,2026-04-01T14:41:59Z,12214.86,-12001.5,-442902.8865226409
2026-04-01,AAL2802M1ab30f0,AAL2802M1,ab30f0,departure,18R,1775056979,2026-04-01T15:22:59Z,32.8917629435911,-97.05075633769133,289.56,32.915813194444446,-97.05464552777778,2698.8013421895002,1775058959,2026-04-01T15:55:59Z,9570.72,9281.16,404263.85937333
2026-04-01,ENY3828M1a2e1c7,ENY3828M1,a2e1c7,departure,17L,1775056979,2026-04-01T15:22:59Z,32.90753173828125,-97.02993164062497,152.4,32.89832038888889,-97.00977861111112,2142.1879335294493,1775059139,2026-04-01T15:58:59Z,9144.0,8991.6,415129.32384572347
2026-04-01,AAL1987M1a0f91d,AAL1987M1,a0f91d,arrival,18R,1775057039,2026-04-01T15:23:59Z,32.95023255429025,-97.02598104671556,381.0,32.915813194444446,-97.05464552777778,4669.516528903484,1775054699,2026-04-01T14:44:59Z,10713.72,-10332.72,-390754.22474516585
2026-04-01,SKW6454M1a9cb83,SKW6454M1,a9cb83,arrival,18R,1775057039,2026-04-01T15:23:59Z,32.95367741988877,-97.05445581552932,411.48,32.915813194444446,-97.05464552777778,4210.346996112417,1775054579,2026-04-01T14:42:59Z,7917.18,-7505.700000000001,-355705.54973799165
2026-04-01,AAL2136M1aae5a9,AAL2136M1,aae5a9,departure,18R,1775057099,2026-04-01T15:24:59Z,32.88748013771186,-97.05081239038584,365.76,32.915813194444446,-97.05464552777778,3170.751511173116,1775058899,2026-04-01T15:54:59Z,11430.000000000002,11064.240000000002,377591.9736831296
2026-04-01,SKW6236M1aa10ba,SKW6236M1,aa10ba,departure,18R,1775057099,2026-04-01T15:24:59Z,32.89376468981727,-97.02990473533164,236.22,32.915813194444446,-97.05464552777778,3368.3100314674734,1775059019,2026-04-01T15:56:59Z,5486.400000000001,5250.18,379661.03523137094
2026-04-01,UAL1586M2aaf9ea,UAL1586M2,aaf9ea,departure,17L,1775057099,2026-04-01T15:24:59Z,32.86099191439354,-97.03001684072063,716.2800000000001,32.89832038888889,-97.00977861111112,4560.740857759279,1775059439,2026-04-01T16:03:59Z,152.4,-563.8800000000001,353496.7385525435
2026-04-01,AAL2851M1ad6758,AAL2851M1,ad6758,departure,18R,1775057159,2026-04-01T15:25:59Z,32.88822497351695,-97.02996078802612,259.08,32.915813194444446,-97.05464552777778,3836.8679500399767,1775059559,2026-04-01T16:05:59Z,220.98,-38.099999999999994,355697.88989508984
2026-04-01,AAL3275M1ac7a52,AAL3275M1,ac7a52,departure,18R,1775057219,2026-04-01T15:26:59Z,32.88606262207031,-97.02993164062497,373.38,32.915813194444446,-97.05464552777778,4033.2672205686845,1775058959,2026-04-01T15:55:59Z,11033.76,10660.380000000001,367280.64797594957
2026-04-01,AAL393M1a36a21,AAL393M1,a36a21,departure,17L,1775057219,2026-04-01T15:26:59Z,32.87306213378906,-97.051025390625,510.54,32.89832038888889,-97.00977861111112,4766.769281505011,1775058899,2026-04-01T15:54:59Z,11422.38,10911.839999999998,349957.39732243924
2026-04-01,VOI800M10d07f6,VOI800M1,0d07f6,arrival,17L,1775057219,2026-04-01T15:26:59Z,32.91389465332031,-97.05465087890622,167.64,32.89832038888889,-97.00977861111112,4532.903563089299,1775054399,2026-04-01T14:39:59Z,9265.920000000002,-9098.280000000002,-380773.04650805454
2026-04-01,AAL2944M1a0d374,AAL2944M1,a0d374,departure,17L,1775057279,2026-04-01T15:27:59Z,32.87928771972656,-97.05097045898437,441.96,32.89832038888889,-97.00977861111112,4390.019115729983,1775059379,2026-04-01T16:02:59Z,8846.82,8404.86,406629.05117682216
2026-04-01,ENY3678M1a347b1,ENY3678M1,a347b1,departure,18R,1775057279,2026-04-01T15:27:59Z,32.88194274902344,-97.02987670898438,563.88,32.915813194444446,-97.05464552777778,4419.502380707655,1775059319,2026-04-01T16:01:59Z,6332.22,5768.34,368159.04920111276
2026-04-01,ENY3862M1a2a1a5,ENY3862M1,a2a1a5,departure,18R,1775057339,2026-04-01T15:28:59Z,32.881288690082094,-97.0509805484694,594.36,32.915813194444446,-97.05464552777778,3854.1688717893735,1775059079,2026-04-01T15:57:59Z,11422.38,10828.019999999999,369148.9719533396
2026-04-01,JIA5644M1a78d6b,JIA5644M1,a78d6b,departure,17L,1775057339,2026-04-01T15:28:59Z,32.89059913764566,-97.0301289461097,281.94,32.89832038888889,-97.00977861111112,2085.028759228398,1775059259,2026-04-01T16:00:59Z,11033.76,10751.82,381517.225684889
2026-04-01,UPS5333M1a3918f,UPS5333M1,a3918f,arrival,17C,1775057339,2026-04-01T15:28:59Z,32.92560642048464,-97.05462397361288,243.84000000000003,32.915706694444445,-97.02597491666668,2891.8053137762927,1775054699,2026-04-01T14:44:59Z,11963.4,-11719.56,-390425.1513926457
2026-04-01,AAL1341M1aaef89,AAL1341M1,aaef89,departure,18R,1775057399,2026-04-01T15:29:59Z,32.87406921386719,-97.05064086914064,624.84,32.915813194444446,-97.05464552777778,4656.753888239449,1775059619,2026-04-01T16:06:59Z,8831.58,8206.74,429915.17841354857
2026-04-01,ENY3728M1a3a93b,ENY3728M1,a3a93b,departure,18R,1775057399,2026-04-01T15:29:59Z,32.907257080078125,-97.05080566406252,160.02,32.915813194444446,-97.05464552777778,1016.681233211791,1775059259,2026-04-01T16:00:59Z,11407.14,11247.119999999999,378782.6269047038
2026-04-01,AAL633M1a8bbbc,AAL633M1,a8bbbc,departure,17L,1775057459,2026-04-01T15:30:59Z,32.86909200377384,-97.02968052455356,685.8000000000001,32.89832038888889,-97.00977861111112,3743.8635109695583,1775059319,2026-04-01T16:01:59Z,8831.58,8145.78,347018.11050188245
2026-04-01,AAL757M1a0ebab,AAL757M1,a0ebab,departure,17L,1775057459,2026-04-01T15:30:59Z,32.90126037597656,-97.05080566406252,160.02,32.89832038888889,-97.00977861111112,3844.2802344836273,1775059559,2026-04-01T16:05:59Z,9471.66,9311.64,398566.10200768936
2026-04-01,M1a7e630,M1,a7e630,arrival,17C,1775057519,2026-04-01T15:31:59Z,32.90763725668697,-97.02996078802614,144.78000000000003,32.915706694444445,-97.02597491666668,971.3671926316499,1775057099,2026-04-01T15:24:59Z,,,-1052.1608620601653
2026-04-01,UPS2077M1a37020,UPS2077M1,a37020,arrival,18R,1775057519,2026-04-01T15:31:59Z,32.92844610699152,-97.05456792091836,251.46,32.915813194444446,-97.05464552777778,1404.7344605485825,1775055179,2026-04-01T14:52:59Z,12504.42,-12252.960000000001,-390423.69067880954
2026-04-01,AAL281M1aa9801,AAL281M1,aa9801,departure,18R,1775057579,2026-04-01T15:32:59Z,32.89083189883475,-97.05086844308032,167.64,32.915813194444446,-97.05464552777778,2800.0852357922618,1775059679,2026-04-01T16:07:59Z,10096.5,9928.86,409259.4425431006
2026-04-01,AAL3298M1a0d90c,AAL3298M1,a0d90c,arrival,17L,1775057579,2026-04-01T15:32:59Z,32.930121987552965,-97.02598104671556,259.08,32.89832038888889,-97.00977861111112,3846.03940801462,1775054999,2026-04-01T14:49:59Z,9494.52,-9235.44,-381719.30527549866
2026-04-01,JIA5651M1a7e630,JIA5651M1,a7e630,departure,17L,1775057579,2026-04-01T15:32:59Z,32.85923767089844,-97.03070068359376,701.0400000000001,32.89832038888889,-97.00977861111112,4764.792357450255,1775059319,2026-04-01T16:01:59Z,10447.02,9745.98,363259.48310218117
2026-04-01,AAL1833M1acc3b4,AAL1833M1,acc3b4,arrival,17L,1775057699,2026-04-01T15:34:59Z,32.90428549556409,-97.05473607900188,182.88,32.89832038888889,-97.00977861111112,4249.320168377614,1775055299,2026-04-01T14:54:59Z,10462.26,-10279.380000000001,-366401.60121882067
2026-04-01,AAL2721M1a8bf73,AAL2721M1,a8bf73,departure,17L,1775057699,2026-04-01T15:34:59Z,32.90098028667902,-97.05081239038584,160.02,32.89832038888889,-97.00977861111112,3842.389241761635,1775059559,2026-04-01T16:05:59Z,11407.14,11247.119999999999,355798.6706980772
2026-04-01,JIA5037M2a75ac7,JIA5037M2,a75ac7,arrival,18R,1775057699,2026-04-01T15:34:59Z,32.93473065909693,-97.02592499402108,289.56,32.915813194444446,-97.05464552777778,3407.4296394595935,1775055179,2026-04-01T14:52:59Z,8869.68,-8580.12,-356280.927788247
2026-04-01,JIA5141M1a73348,JIA5141M1,a73348,departure,17R,1775057699,2026-04-01T15:34:59Z,32.87127685546875,-97.03026123046874,640.08,32.91572211111111,-97.0298835,4942.212780406847,1775059379,2026-04-01T16:02:59Z,9822.18,9182.1,354639.2067697662
2026-04-01,AAL2559M1ad8cec,AAL2559M1,ad8cec,departure,17R,1775057759,2026-04-01T15:35:59Z,32.87402654098252,-97.02996078802612,518.16,32.91572211111111,-97.0298835,4636.3414775637975,1775059439,2026-04-01T16:03:59Z,10416.54,9898.380000000001,350356.4102499345
2026-04-01,AAL852M1ac90a7,AAL852M1,ac90a7,arrival,18R,1775057759,2026-04-01T15:35:59Z,32.92677022643009,-97.05456792091836,236.22,32.915813194444446,-97.05464552777778,1218.3879014008614,1775055419,2026-04-01T14:56:59Z,11010.9,-10774.68,-440130.89740365616
2026-04-01,EMD44M1a59a0b,EMD44M1,a59a0b,arrival,13R,1775057759,2026-04-01T15:35:59Z,32.94315661414195,-97.09884954958544,1226.82,32.90957563888889,-97.08313222222222,4011.85363820315,1775054459,2026-04-01T14:40:59Z,4069.08,-2842.26,-389066.0275092531
2026-04-01,N13692M2a09529,N13692M2,a09529,arrival,31R,1775057759,2026-04-01T15:35:59Z,32.8861083984375,-96.95132446289062,327.66,32.89498111111111,-97.00084377777776,4727.778011816829,1775054699,2026-04-01T14:44:59Z,495.30000000000007,-167.64000000000004,-121416.58689637615
2026-04-01,SKW6227M1aa2311,SKW6227M1,aa2311,departure,18R,1775057759,2026-04-01T15:35:59Z,32.888969809322035,-97.05047607421876,373.38,32.915813194444446,-97.05464552777778,3010.1227689028196,1775059859,2026-04-01T16:10:59Z,11346.18,10972.800000000001,380318.7396813419
2026-04-01,ENY4090M1aa6d9a,ENY4090M1,aa6d9a,departure,18R,1775057819,2026-04-01T15:36:59Z,32.88372802734375,-97.05069580078124,419.1,32.915813194444446,-97.05464552777778,3586.714085064738,1775059559,2026-04-01T16:05:59Z,10180.32,9761.22,358707.62531726895
2026-04-01,JIA5550M1a736ff,JIA5550M1,a736ff,departure,18R,1775057819,2026-04-01T15:36:59Z,32.88315077959481,-97.02996078802612,419.1,32.915813194444446,-97.05464552777778,4301.385754362869,1775060339,2026-04-01T16:18:59Z,403.86,-15.240000000000009,389155.70402697835
2026-04-01,SKW6315M1a9a404,SKW6315M1,a9a404,departure,17L,1775057879,2026-04-01T15:37:59Z,32.87800598144531,-97.051025390625,525.78,32.89832038888889,-97.00977861111112,4464.92209994976,1775059919,2026-04-01T16:11:59Z,10104.12,9578.34,382180.6187029061
2026-04-01,AAL2095M1a35b27,AAL2095M1,a35b27,departure,17L,1775057939,2026-04-01T15:38:59Z,32.86285400390625,-97.02993164062497,647.7,32.89832038888889,-97.00977861111112,4369.700661159162,1775059799,2026-04-01T16:09:59Z,11704.32,11056.619999999999,381143.33893367887
2026-04-01,AAL2264M1a37ec4,AAL2264M1,a37ec4,departure,31L,1775057939,2026-04-01T15:38:59Z,32.86564713817532,-97.05019581074616,571.5,32.89026988888889,-97.0632764722222,2998.062273671251,1775059859,2026-04-01T16:10:59Z,11399.52,10828.02,353256.9040627564
2026-04-01,AAL2907M1ab2c04,AAL2907M1,ab2c04,arrival,17L,1775057939,2026-04-01T15:38:59Z,32.908568301443324,-97.02598104671556,175.26,32.89832038888889,-97.00977861111112,1893.8133207882431,1775055539,2026-04-01T14:58:59Z,12298.68,-12123.42,-356314.79071690596
2026-04-01,AAL2759M1ab7268,AAL2759M1,ab7268,departure,17R,1775057999,2026-04-01T15:39:59Z,32.87086098881091,-97.02968052455356,541.02,32.91572211111111,-97.0298835,4988.365203274196,1775059679,2026-04-01T16:07:59Z,12573.0,12031.98,356792.6064032599
2026-04-01,ENY3740M1a1e23a,ENY3740M1,a1e23a,departure,17L,1775057999,2026-04-01T15:39:59Z,32.875376555879235,-97.05137291733098,518.1600000000001,32.89832038888889,-97.00977861111112,4646.864951842521,1775059739,2026-04-01T16:08:59Z,10172.7,9654.54,355266.6782899184
2026-04-01,UPS2977M1a4cc29,UPS2977M1,a4cc29,arrival,17L,1775057999,2026-04-01T15:39:59Z,32.9154052734375,-97.05465087890622,182.88,32.89832038888889,-97.00977861111112,4599.664728629843,1775055659,2026-04-01T15:00:59Z,12245.34,-12062.460000000001,-418803.93914654537
2026-04-01,AAL1514M1a08efd,AAL1514M1,a08efd,arrival,18R,1775058059,2026-04-01T15:40:59Z,32.93742370605469,-97.02570190429684,297.18,32.915813194444446,-97.05464552777778,3615.509312200514,1775055539,2026-04-01T14:58:59Z,9509.76,-9212.58,-385964.6870413525
2026-04-01,ENY3911M1a263dc,ENY3911M1,a263dc,departure,17L,1775058059,2026-04-01T15:40:59Z,32.883197331832626,-97.05114870655292,510.54,32.89832038888889,-97.00977861111112,4212.937185850388,1775060219,2026-04-01T16:16:59Z,10805.16,10294.619999999999,389555.0883660052
2026-04-01,AAL2275M1a07b3e,AAL2275M1,a07b3e,arrival,17L,1775058119,2026-04-01T15:41:59Z,32.91719055175781,-97.05465087890622,198.12,32.89832038888889,-97.00977861111112,4685.106617355897,1775056019,2026-04-01T15:06:59Z,11041.38,-10843.259999999998,-375784.91932321055
2026-04-01,AAL2314M1ad5d5f,AAL2314M1,ad5d5f,departure,17L,1775058119,2026-04-01T15:41:59Z,32.86918510824947,-97.02984868263712,541.02,32.89832038888889,-97.00977861111112,3742.717356277035,1775059859,2026-04-01T16:10:59Z,11643.36,11102.34,355771.48293926724
2026-04-01,AAL2367M1abd77e,AAL2367M1,abd77e,departure,18R,1775058119,2026-04-01T15:41:59Z,32.908707958156775,-97.02990473533164,152.40000000000003,32.915813194444446,-97.05464552777778,2440.916426720051,1775059859,2026-04-01T16:10:59Z,11056.62,10904.220000000001,361865.52314262785
2026-04-01,AAL860M1a35b39,AAL860M1,a35b39,arrival,18R,1775058179,2026-04-01T15:42:59Z,32.930587509931144,-97.02592499402108,259.08,32.915813194444446,-97.05464552777778,3144.038506630614,1775055899,2026-04-01T15:04:59Z,10104.12,-9845.04,-388184.8040179338
2026-04-01,SKW6379M1a84a7b,SKW6379M1,a84a7b,departure,18R,1775058179,2026-04-01T15:42:59Z,32.87444551112288,-97.05137291733098,571.5,32.915813194444446,-97.05464552777778,4610.013694494872,1775059499,2026-04-01T16:04:59Z,1127.76,556.26,197192.61719153653
2026-04-01,AAL1361M1a32c3e,AAL1361M1,a32c3e,arrival,17L,1775058239,2026-04-01T15:43:59Z,32.91271145060911,-97.05462397361288,190.5,32.89832038888889,-97.00977861111112,4481.96767689827,1775055959,2026-04-01T15:05:59Z,11033.76,-10843.26,-404305.0324816404
2026-04-01,AAL3292M1a535be,AAL3292M1,a535be,departure,18R,1775058239,2026-04-01T15:43:59Z,32.88478010791843,-97.0509244957749,403.86,32.915813194444446,-97.05464552777778,3468.1648535913755,1775060039,2026-04-01T16:13:59Z,9517.38,9113.519999999999,354986.70514724526
2026-04-01,UAL2454M1abacd2,UAL2454M1,abacd2,departure,35R,1775058239,2026-04-01T15:43:59Z,32.85365295410156,-97.0277893066406,777.24,32.87495930555556,-97.00990794444444,2898.646855326061,1775059979,2026-04-01T16:12:59Z,11026.14,10248.9,368711.31670515414
2026-04-01,AAL1463M1a95745,AAL1463M1,a95745,departure,17L,1775058299,2026-04-01T15:44:59Z,32.85661600403866,-97.02968052455356,708.6600000000001,32.89832038888889,-97.00977861111112,4995.886999343451,1775060039,2026-04-01T16:13:59Z,11650.98,10942.32,362657.6474633126
2026-04-01,AAL1562M1a58103,AAL1562M1,a58103,arrival,17L,1775058299,2026-04-01T15:44:59Z,32.91564424159163,-97.02598104671556,167.64,32.89832038888889,-97.00977861111112,2449.1990083820338,1775055599,2026-04-01T14:59:59Z,10561.32,-10393.68,-388888.40176334686
2026-04-01,DAL2972M2a3f88e,DAL2972M2,a3f88e,departure,17L,1775058299,2026-04-01T15:44:59Z,32.89118957519531,-97.03004150390626,259.08,32.89832038888889,-97.00977861111112,2051.3257561479672,1775060279,2026-04-01T16:17:59Z,9753.6,9494.52,359514.86521540466
2026-04-01,AAL1263M1a0c075,AAL1263M1,a0c075,arrival,17L,1775058359,2026-04-01T15:45:59Z,32.90372686871027,-97.05473607900188,160.02,32.89832038888889,-97.00977861111112,4240.081256168665,1775055839,2026-04-01T15:03:59Z,10706.1,-10546.08,-444322.50549684715
2026-04-01,AAL127M1ab3856,AAL127M1,ab3856,departure,31L,1775058359,2026-04-01T15:45:59Z,32.870116153005824,-97.05283028738836,457.2,32.89026988888889,-97.0632764722222,2444.100987305429,1775060279,2026-04-01T16:17:59Z,10744.2,10287.0,399953.04222920333
2026-04-01,AAL2902M1a7668a,AAL2902M1,a7668a,departure,18R,1775058359,2026-04-01T15:45:59Z,32.88194274902344,-97.02976684570314,396.24,32.915813194444446,-97.05464552777778,4424.878004552453,1775060159,2026-04-01T16:15:59Z,10431.78,10035.54,358789.7320404617
